nome,genero,regiao
Gaetano,M,iberica
Gaia,F,iberica
Gaio,M,iberica
Gaizka,M,iberica
Gala,F,iberica
Galatea,F,iberica
Galdina,F,iberica
Galdino,M,iberica
Galeazzo,M,iberica
Galiano,M,iberica
Galilea,F,iberica
Galileo,M,iberica
Galileu,M,iberica
Galliana,F,iberica
Galliano,M,iberica
Gallo,M,iberica
Galo,M,iberica
Galvano,M,iberica
Gandolfa,F,iberica
Gandolfo,M,iberica
Garaitz,F,iberica
Garbine,F,iberica
Garibaldo,M,iberica
Garikoitz,M,iberica
Garsea,M,iberica
Gaspar,M,iberica
Gaspara,F,iberica
Gaspare,M,iberica
Gasparo,M,iberica
Gastao,M,iberica
Gaston,M,iberica
Gastone,M,iberica
Gaudencia,F,iberica
Gaudencio,M,iberica
Gaudenzia,F,iberica
Gaudenzio,M,iberica
Gavin,M,iberica
Gavina,F,iberica
Gavino,M,iberica
Gea,F,iberica
Gedeone,M,iberica
Gelasio,M,iberica
Gelinda,F,iberica
Gelindo,M,iberica
Gelsomina,F,iberica
Gelsomino,M,iberica
Geltrude,F,iberica
Gema,F,iberica
Geminiano,M,iberica
Gemma,F,iberica
Genara,F,iberica
Genaro,M,iberica
Generosa,F,iberica
Generoso,M,iberica
Genesia,F,iberica
Genesio,M,iberica
Gennara,F,iberica
Gennarina,F,iberica
Gennarino,M,iberica
Gennaro,M,iberica
Genny,F,iberica
Genoveffa,F,iberica
Genoveva,F,iberica
Gentile,M,iberica
Gentzane,F,iberica
Geo,M,iberica
Geoffrey,M,iberica
George,M,iberica
Georgete,F,iberica
Georgia,F,iberica
Georgina,F,iberica
Gerald,M,iberica
Geralda,F,iberica
Geraldina,F,iberica
Geraldo,M,iberica
Gerard,M,iberica
Gerarda,F,iberica
Gerardina,F,iberica
Gerardino,M,iberica
Gerardo,M,iberica
Geremia,M,iberica
Gerina,F,iberica
Gerino,M,iberica
Gerlanda,F,iberica
Gerlando,M,iberica
German,M,iberica
Germana,F,iberica
Germano,M,iberica
Germelino,M,iberica
Germesindo,M,iberica
Gerolama,F,iberica
Gerolamo,M,iberica
Geronima,F,iberica
Geronimo,M,iberica
Gerson,M,iberica
Gertrudes,F,iberica
Gertrudis,F,iberica
Gervasia,F,iberica
Gervasio,M,iberica
Gessica,F,iberica
Gesualda,F,iberica
Gesualdo,M,iberica
Gesuina,F,iberica
Gesuino,M,iberica
Getulia,F,iberica
Getulio,M,iberica
Gherarda,F,iberica
Gherardo,M,iberica
Ghino,M,iberica
Ghjulia,F,iberica
Ghjuvan,M,iberica
Gia,F,iberica
Giacinta,F,iberica
Giacinto,M,iberica
Giacobba,F,iberica
Giacobbe,M,iberica
Giacoma,F,iberica
Giacomina,F,iberica
Giacomino,M,iberica
Giacomo,M,iberica
Giada,F,iberica
Giambattista,M,iberica
Giammaria,M,iberica
Giammario,M,iberica
Giampaola,F,iberica
Giampaolo,M,iberica
Giampiera,F,iberica
Giampiero,M,iberica
Giampietro,M,iberica
Gian,M,iberica
Gianalberto,M,iberica
Gianandrea,M,iberica
Gianangela,F,iberica
Gianangelo,M,iberica
Gianantonio,M,iberica
Gianbattista,M,iberica
Gianbruno,M,iberica
Giancarla,F,iberica
Giancarlo,M,iberica
Gianclaudio,M,iberica
Giandomenica,F,iberica
Giandomenico,M,iberica
Giandonato,M,iberica
Gianenrico,M,iberica
Gianfranca,F,iberica
Gianfrancesco,M,iberica
Gianfranco,M,iberica
Giangiorgio,M,iberica
Giangiuseppe,M,iberica
Gianguido,M,iberica
Gianlorenzo,M,iberica
Gianluca,M,iberica
Gianluigi,M,iberica
Gianmarco,M,iberica
Gianmaria,M,iberica
Gianmario,M,iberica
Gianmauro,M,iberica
Gianmichele,M,iberica
Gianna,F,iberica
Giannella,F,iberica
Giannetta,F,iberica
Giannetto,M,iberica
Gianni,M,iberica
Giannicola,M,iberica
Giannina,F,iberica
Giannino,M,iberica
Giano,M,iberica
Gianpaola,F,iberica
Gianpaolo,M,iberica
Gianpiera,F,iberica
Gianpiero,M,iberica
Gianpietro,M,iberica
Gianroberto,M,iberica
Gianstefano,M,iberica
Gianvincenzo,M,iberica
Gianvittorio,M,iberica
Giasone,M,iberica
Gigi,M,iberica
Giglia,F,iberica
Giglio,M,iberica
Gigliola,F,iberica
Gil,M,iberica
Gilberta,F,iberica
Gilberto,M,iberica
Gilda,F,iberica
Gildo,M,iberica
Gilia,F,iberica
Gilio,M,iberica
Gilla,F,iberica
Gillo,M,iberica
Gilman,M,iberica
Gilmar,M,iberica
Gilvira,F,iberica
Gina,F,iberica
Gines,M,iberica
Ginetta,F,iberica
Ginevra,F,iberica
Gino,M,iberica
Gioacchina,F,iberica
Gioacchino,M,iberica
Gioachino,M,iberica
Giobbe,M,iberica
Gioconda,F,iberica
Giocondo,M,iberica
Gioele,M,iberica
Gioia,F,iberica
Giona,M,iberica
Gionata,M,iberica
Gionatan,M,iberica
Giordana,F,iberica
Giordano,M,iberica
Giorgia,F,iberica
Giorgiana,F,iberica
Giorgina,F,iberica
Giorgino,M,iberica
Giorgio,M,iberica
Giosetta,F,iberica
Giosue,M,iberica
Giotto,M,iberica
Giovacchina,F,iberica
Giovacchino,M,iberica
Giovan,M,iberica
Giovanbattista,M,iberica
Giovanna,F,iberica
Giovannella,F,iberica
Giovannetta,F,iberica
Giovanni,M,iberica
Giovannina,F,iberica
Giovannino,M,iberica
Giovenale,M,iberica
Giovina,F,iberica
Giovino,M,iberica
Giraldo,M,iberica
Girolama,F,iberica
Girolamo,M,iberica
Gisberta,F,iberica
Gisberto,M,iberica
Gisela,F,iberica
Gisella,F,iberica
Gisello,M,iberica
Gislena,F,iberica
Giuanna,F,iberica
Giuanne,M,iberica
Giuditta,F,iberica
Giulia,F,iberica
Giuliana,F,iberica
Giuliano,M,iberica
Giulietta,F,iberica
Giulietto,M,iberica
Giulio,M,iberica
Giuseppa,F,iberica
Giuseppantonio,M,iberica
Giuseppe,M,iberica
Giuseppina,F,iberica
Giuseppino,M,iberica
Giusi,F,iberica
Giusta,F,iberica
Giustina,F,iberica
Giustino,M,iberica
Giusto,M,iberica
Giusy,F,iberica
Gladis,F,iberica
Glauca,F,iberica
Glaucia,F,iberica
Glaucio,M,iberica
Glauco,M,iberica
Glenda,F,iberica
Gliceria,F,iberica
Glicerio,M,iberica
Gloria,F,iberica
Gloriana,F,iberica
Glorianne,F,iberica
Gloriano,M,iberica
Godfrey,M,iberica
Godofreda,F,iberica
Godofredo,M,iberica
Godwin,M,iberica
Goffreda,F,iberica
Goffredo,M,iberica
Goizargi,F,iberica
Gomes,M,iberica
Goncal,M,iberica
Goncalo,M,iberica
Gonzalo,M,iberica
Gordon,M,iberica
Gorete,F,iberica
Goretti,F,iberica
Gorg,M,iberica
Gorka,M,iberica
Gottarda,F,iberica
Gottardo,M,iberica
Gotzon,M,iberica
Gotzone,F,iberica
Goyo,M,iberica
Graca,F,iberica
Grace,F,iberica
Gracelino,M,iberica
Gracia,F,iberica
Graciana,F,iberica
Graciano,M,iberica
Graciela,F,iberica
Graciete,F,iberica
Gracilia,F,iberica
Graciliana,F,iberica
Graciliano,M,iberica
Gracinda,F,iberica
Graciosa,F,iberica
Graham,M,iberica
Grazia,F,iberica
Graziana,F,iberica
Graziano,M,iberica
Graziela,F,iberica
Graziella,F,iberica
Graziello,M,iberica
Grazio,M,iberica
Gregoria,F,iberica
Gregorio,M,iberica
Gregory,M,iberica
Greta,F,iberica
Grezzju,M,iberica
Grimaldo,M,iberica
Griselda,F,iberica
Guadalupe,F,iberica
Guadalupe,N,iberica
Gualberto,M,iberica
Gualdim,M,iberica
Gualdino,M,iberica
Gualfredo,M,iberica
Gualter,M,iberica
Gualterio,M,iberica
Gualtiero,M,iberica
Guarino,M,iberica
Guelfa,F,iberica
Guelfo,M,iberica
Guendalina,F,iberica
Guerina,F,iberica
Guerino,M,iberica
Guerrina,F,iberica
Guerrino,M,iberica
Guglielma,F,iberica
Guglielmina,F,iberica
Guglielmino,M,iberica
Guglielmo,M,iberica
Guia,F,iberica
Guida,F,iberica
Guido,M,iberica
Guifre,M,iberica
Guilherme,M,iberica
Guilhermina,F,iberica
Guilhermino,M,iberica
Guillem,M,iberica
Guillerma,F,iberica
Guillermo,M,iberica
Guiomar,F,iberica
Guiomar,M,iberica
Guiomar,N,iberica
Guiscardo,M,iberica
Gumercindo,M,iberica
Gumersinda,F,iberica
Gumersindo,M,iberica
Gurutz,M,iberica
Gurutze,F,iberica
Guruzne,F,iberica
Gustau,M,iberica
Gustava,F,iberica
Gustavo,M,iberica
Hanimela,F,iberica
Haritz,M,iberica
Harold,M,iberica
Haroldo,M,iberica
Harry,M,iberica
Haydee,F,iberica
Heather,F,iberica
Hector,M,iberica
Heitor,M,iberica
Helder,M,iberica
Helen,F,iberica
Helena,F,iberica
Heleno,M,iberica
Helia,F,iberica
Helio,M,iberica
Heliodora,F,iberica
Heliodoro,M,iberica
Heloisa,F,iberica
Henar,F,iberica
Hendrelino,M,iberica
Henri,M,iberica
Henrique,M,iberica
Henriqueta,F,iberica
Henry,M,iberica
Heraclia,F,iberica
Heraclio,M,iberica
Herbert,M,iberica
Herberto,M,iberica
Herculano,M,iberica
Heredia,F,iberica
Heredio,M,iberica
Heriberta,F,iberica
Heriberto,M,iberica
Herman,M,iberica
Hermenegilda,F,iberica
Hermenegildo,M,iberica
Hermes,M,iberica
Herminda,F,iberica
Hermindo,M,iberica
Herminia,F,iberica
Herminio,M,iberica
Hermosinda,F,iberica
Hernan,M,iberica
Hernanda,F,iberica
Hernando,M,iberica
Hernani,M,iberica
Hernesto,M,iberica
Herondina,F,iberica
Higina,F,iberica
Higini,M,iberica
Higinia,F,iberica
Higinio,M,iberica
Higino,M,iberica
Hilaria,F,iberica
Hilario,F,iberica
Hilario,M,iberica
Hilda,F,iberica
Hildeberto,M,iberica
Hildo,M,iberica
Hilsa,F,iberica
Hipolita,F,iberica
Hipolito,M,iberica
Hirondina,F,iberica
Homero,M,iberica
Honorata,F,iberica
Honorato,M,iberica
Honoria,F,iberica
Honorio,M,iberica
Horace,M,iberica
Horacia,F,iberica
Horacio,M,iberica
Horatio,M,iberica
Hortense,F,iberica
Hortensia,F,iberica
Hortensio,M,iberica
Huberto,M,iberica
Hugh,M,iberica
Hugo,M,iberica
Humberto,M,iberica
Humildad,F,iberica
Iacopo,M,iberica
Iago,M,iberica
Ian,M,iberica
Iana,F,iberica
Ibai,M,iberica
Iban,M,iberica
Ibar,M,iberica
Ibo,M,iberica
Ibon,M,iberica
Ibone,F,iberica
Icaro,M,iberica
Iciar,F,iberica
Icilia,F,iberica
Icilio,M,iberica
Ida,F,iberica
Idalecio,M,iberica
Idalgo,M,iberica
Idalia,F,iberica
Idalina,F,iberica
Idalino,M,iberica
Idalio,M,iberica
Idelma,F,iberica
Idelmo,M,iberica
Idilia,F,iberica
Idilio,M,iberica
Ido,M,iberica
Idoia,F,iberica
Idoya,F,iberica
Idurre,F,iberica
Igina,F,iberica
Iginia,F,iberica
Iginio,M,iberica
Igino,M,iberica
Ignacia,F,iberica
Ignacio,M,iberica
Ignasi,M,iberica
Ignatius,M,iberica
Ignatziu,M,iberica
Ignazia,F,iberica
Ignazio,M,iberica
Igon,M,iberica
Igone,F,iberica
Iker,M,iberica
Ikerne,F,iberica
Ilaria,F,iberica
Ilario,M,iberica
Ilazki,M,iberica
Ilda,F,iberica
Ilde,F,iberica
Ildebrando,M,iberica
Ildefonsa,F,iberica
Ildefonso,M,iberica
Ildegarda,F,iberica
Ildegonda,F,iberica
Ildo,M,iberica
Ileana,F,iberica
Ileano,M,iberica
Ilenia,F,iberica
Ilia,F,iberica
Ilidia,F,iberica
Ilidio,M,iberica
Ilio,M,iberica
Iluminada,F,iberica
Iluminado,M,iberica
Ilva,F,iberica
Ilvo,M,iberica
Ilza,F,iberica
Imaculada,F,iberica
Imanol,M,iberica
Imelda,F,iberica
Imeldo,M,iberica
Imeria,F,iberica
Imerio,M,iberica
Imma,F,iberica
Immacolata,F,iberica
Immaculada,F,iberica
Imola,F,iberica
Imolo,M,iberica
Inacia,F,iberica
Inacio,M,iberica
Inaki,M,iberica
Incoronata,F,iberica
Incoronato,M,iberica
Indalecia,F,iberica
Indalecio,M,iberica
Indro,M,iberica
Ines,F,iberica
Inezia,F,iberica
Ingelta,F,iberica
Ingrid,F,iberica
Inigo,M,iberica
Inma,F,iberica
Inmaculada,F,iberica
Innocent,M,iberica
Innocenta,F,iberica
Innocente,M,iberica
Innocentina,F,iberica
Innocenza,F,iberica
Innocenzia,F,iberica
Innocenzio,M,iberica
Innocenzo,M,iberica
Inocencia,F,iberica
Inocencio,M,iberica
Iola,F,iberica
Iolanda,F,iberica
Iolando,M,iberica
Iole,F,iberica
Ion,M,iberica
Iona,F,iberica
Ione,M,iberica
Ippazia,F,iberica
Ippazio,M,iberica
Ippolita,F,iberica
Ippolito,M,iberica
Iracema,F,iberica
Irantxu,F,iberica
Irantzu,F,iberica
Iratze,M,iberica
Irene,F,iberica
Irenea,F,iberica
Ireneo,M,iberica
Iria,F,iberica
Iride,F,iberica
Irio,M,iberica
Iris,F,iberica
Irlinda,F,iberica
Irma,F,iberica
Irmo,M,iberica
Irnerio,M,iberica
Iro,M,iberica
Irune,F,iberica
Isa,F,iberica
Isaac,M,iberica
Isabel,F,iberica
Isabela,F,iberica
Isabella,F,iberica
Isabelle,F,iberica
Isabelo,M,iberica
Isac,M,iberica
Isacco,M,iberica
Isaia,M,iberica
Isaias,M,iberica
Isaltina,F,iberica
Isaul,M,iberica
Isaura,F,iberica
Isaurinda,F,iberica
Isida,F,iberica
Iside,F,iberica
Isidora,F,iberica
Isidoro,M,iberica
Isidra,F,iberica
Isidro,M,iberica
Isilda,F,iberica
Isildo,M,iberica
Ismael,M,iberica
Ismaele,M,iberica
Iso,M,iberica
Isola,F,iberica
Isolda,F,iberica
Isolina,F,iberica
Isolinda,F,iberica
Isolino,M,iberica
Isotta,F,iberica
Itala,F,iberica
Italia,F,iberica
Italo,M,iberica
Itsaso,F,iberica
Itxaso,F,iberica
Itziar,F,iberica
Iva,F,iberica
Ivalda,F,iberica
Ivaldo,M,iberica
Ivan,M,iberica
Ivana,F,iberica
Ivania,F,iberica
Ivanildo,M,iberica
Ivanio,M,iberica
Ivanna,F,iberica
Ivanno,M,iberica
Ivano,M,iberica
Ivette,F,iberica
Ivo,M,iberica
Ivona,F,iberica
Ivone,F,iberica
Ivonne,F,iberica
Ivor,M,iberica
Ixone,F,iberica
Izabel,F,iberica
Izar,F,iberica
Izaskun,F,iberica
Jacinta,F,iberica
Jacinto,M,iberica
Jack,M,iberica
Jackie,N,iberica
Jaco,M,iberica
Jacoba,F,iberica
Jacobo,M,iberica
Jacopo,M,iberica
Jacqueline,F,iberica
Jafet,M,iberica
Jaime,M,iberica
Jaione,F,iberica
Jairo,M,iberica
James,M,iberica
Jan,M,iberica
Jana,F,iberica
Jane,F,iberica
Janet,F,iberica
Janine,F,iberica
Januario,M,iberica
Jaqueline,F,iberica
Jason,M,iberica
Jasone,F,iberica
Jaume,M,iberica
Jaumet,M,iberica
Javier,M,iberica
Javiera,F,iberica
Jean,F,iberica
Jeannette,F,iberica
Jeannine,F,iberica
Jeffrey,M,iberica
Jenara,F,iberica
Jenaro,M,iberica
Jennifer,F,iberica
Jenny,F,iberica
Jeremias,M,iberica
Jeremy,M,iberica
Jerome,M,iberica
Jeronima,F,iberica
Jeronimo,M,iberica
Jerry,M,iberica
Jesenia,F,iberica
Jesmond,M,iberica
Jessenia,F,iberica
Jessica,F,iberica
Jesuina,F,iberica
Jesuino,M,iberica
Jesus,M,iberica
Jesusa,F,iberica
Jill,F,iberica
Jimena,F,iberica
Jimeno,M,iberica
Jimmy,M,iberica
Joan,F,iberica
Joan,M,iberica
Joana,F,iberica
Joaninha,F,iberica
Joanna,F,iberica
Joanne,F,iberica
Joao,M,iberica
Joaozinho,M,iberica
Joaquim,M,iberica
Joaquima,F,iberica
Joaquin,M,iberica
Joaquina,F,iberica
Jocimar,M,iberica
Joe,M,iberica
Joel,M,iberica
Johana,F,iberica
John,M,iberica
Johnmary,M,iberica
Jokin,M,iberica
Jolanda,F,iberica
Jolando,M,iberica
Jole,M,iberica
Jon,M,iberica
Jonas,M,iberica
Jonatan,M,iberica
Jonatas,M,iberica
Jonathan,M,iberica
Jone,F,iberica
Jordan,M,iberica
Jordana,F,iberica
Jordao,M,iberica
Jordi,M,iberica
Jorge,M,iberica
Jorginho,M,iberica
Jos,M,iberica
Jose,M,iberica
Joseba,M,iberica
Josebe,F,iberica
Josebias,M,iberica
Josef,M,iberica
Josefa,F,iberica
Josefina,F,iberica
Joseildo,M,iberica
Joselia,F,iberica
Joselino,M,iberica
Joselle,F,iberica
Josemaria,M,iberica
Josemarie,M,iberica
Josep,M,iberica
Josepe,M,iberica
Joseph,M,iberica
Josephine,F,iberica
Josephmary,M,iberica
Josette,F,iberica
Josianne,F,iberica
Josie,M,iberica
Josina,F,iberica
Josu,M,iberica
Josue,M,iberica
Josune,F,iberica
Jovita,F,iberica
Jovito,M,iberica
Joxe,M,iberica
Joyce,F,iberica
Juan,M,iberica
Juana,F,iberica
Juanita,F,iberica
Juanito,M,iberica
Juanne,M,iberica
Jucundino,M,iberica
Judit,F,iberica
Judite,F,iberica
Judith,F,iberica
Julen,M,iberica
Julene,F,iberica
Juli,M,iberica
Julia,F,iberica
Julian,M,iberica
Juliana,F,iberica
Juliano,M,iberica
Juliao,M,iberica
Julie,F,iberica
Julieta,F,iberica
Julinha,F,iberica
Julio,M,iberica
Juna,F,iberica
Junia,F,iberica
Justa,F,iberica
Justin,M,iberica
Justina,F,iberica
Justiniana,F,iberica
Justino,M,iberica
Justo,M,iberica
Justyne,F,iberica
Juvelina,F,iberica
Juvenal,M,iberica
Karen,F,iberica
Karl,M,iberica
Karlos,M,iberica
Karmel,M,iberica
Karmele,F,iberica
Karmelo,M,iberica
Karmenu,M,iberica
Katalin,F,iberica
Kathleen,F,iberica
Kathryn,F,iberica
Katia,F,iberica
Katiuscia,F,iberica
Katixa,F,iberica
Katrina,F,iberica
Keith,M,iberica
Kelly,F,iberica
Kenneth,M,iberica
Kepa,M,iberica
Kerman,M,iberica
Ketty,F,iberica
Kevin,M,iberica
Kike,M,iberica
Kirsty,F,iberica
Kleber,M,iberica
Koldo,M,iberica
Koldobika,M,iberica
Koldobike,F,iberica
Kontxesi,F,iberica
Kontxi,F,iberica
Kris,M,iberica
Kristian,M,iberica
Kristinu,M,iberica
Kurt,M,iberica
Ladislao,M,iberica
Laerte,M,iberica
Laia,F,iberica
Lalla,F,iberica
Lallo,M,iberica
Lalo,M,iberica
Lamberta,F,iberica
Lamberto,M,iberica
Landa,F,iberica
Lander,M,iberica
Lando,M,iberica
Landolfo,M,iberica
Lanfranca,F,iberica
Lanfranco,M,iberica
Lapo,M,iberica
Lara,F,iberica
Larissa,F,iberica
Larraitz,F,iberica
Larry,M,iberica
Latina,F,iberica
Latino,M,iberica
Laura,F,iberica
Laureana,F,iberica
Laureano,M,iberica
Laurence,M,iberica
Laurentina,F,iberica
Laurentino,M,iberica
Laurenza,F,iberica
Laurenzia,F,iberica
Laurenzio,M,iberica
Lauretta,F,iberica
Lauretto,M,iberica
Laurina,F,iberica
Laurinda,F,iberica
Laurindo,M,iberica
Laurino,M,iberica
Laurita,F,iberica
Lauro,M,iberica
Lavinia,F,iberica
Lavinio,M,iberica
Lawrence,M,iberica
Lazara,F,iberica
Lazaro,M,iberica
Lazzara,F,iberica
Lazzaro,M,iberica
Lea,F,iberica
Leal,M,iberica
Leandra,F,iberica
Leandro,M,iberica
Leanne,F,iberica
Learco,M,iberica
Leda,F,iberica
Ledo,M,iberica
Leidy,F,iberica
Leire,F,iberica
Lela,F,iberica
Lele,F,iberica
Leli,M,iberica
Lelia,F,iberica
Leliete,F,iberica
Lelio,M,iberica
Lella,F,iberica
Lello,M,iberica
Lena,F,iberica
Lenia,F,iberica
Lenina,F,iberica
Lenio,M,iberica
Leno,M,iberica
Leo,M,iberica
Leocadia,F,iberica
Leocadio,M,iberica
Leon,M,iberica
Leona,F,iberica
Leonard,M,iberica
Leonarda,F,iberica
Leonardo,M,iberica
Leoncia,F,iberica
Leoncio,M,iberica
Leone,M,iberica
Leonel,M,iberica
Leonella,F,iberica
Leonello,M,iberica
Leonete,F,iberica
Leonetta,F,iberica
Leonetto,M,iberica
Leonia,F,iberica
Leonida,M,iberica
Leonide,M,iberica
Leonidio,M,iberica
Leonido,M,iberica
Leonila,F,iberica
Leonilda,F,iberica
Leonilde,F,iberica
Leonildo,M,iberica
Leonina,F,iberica
Leonino,M,iberica
Leonio,M,iberica
Leonor,F,iberica
Leonora,F,iberica
Leontina,F,iberica
Leontxo,M,iberica
Leonzia,F,iberica
Leonzio,M,iberica
Leopolda,F,iberica
Leopoldina,F,iberica
Leopoldo,M,iberica
Leotilde,F,iberica
Lepanto,M,iberica
Lepido,M,iberica
Leslie,N,iberica
Leticia,F,iberica
Letizia,F,iberica
Letizio,M,iberica
Letteria,F,iberica
Letterio,M,iberica
Lewis,M,iberica
Lia,F,iberica
Liana,F,iberica
Liano,M,iberica
Libania,F,iberica
Libanio,M,iberica
Libera,F,iberica
Liberata,F,iberica
Liberatina,F,iberica
Liberato,M,iberica
Liberatore,M,iberica
Liberdade,F,iberica
Liberio,M,iberica
Libero,M,iberica
Libertario,M,iberica
Liberto,M,iberica
Liboria,F,iberica
Liborio,M,iberica
Licia,F,iberica
Licinia,F,iberica
Licinio,M,iberica
Licio,M,iberica
Lida,F,iberica
Lide,F,iberica
Lidia,F,iberica
Lidiana,F,iberica
Lidiano,M,iberica
Lidio,M,iberica
Lido,M,iberica
Ligenia,F,iberica
Ligia,F,iberica
Liher,M,iberica
Lilia,F,iberica
Lilian,F,iberica
Liliana,F,iberica
Liliano,M,iberica
Lilio,M,iberica
Lilla,F,iberica
Lillo,M,iberica
Lima,F,iberica
Lina,F,iberica
Linda,F,iberica
Lindo,M,iberica
Lino,M,iberica
Lio,M,iberica
Lionella,F,iberica
Lionello,M,iberica
Liria,F,iberica
Lirio,F,iberica
Lisa,F,iberica
Lisandro,M,iberica
Lisardo,M,iberica
Liseta,F,iberica
Lisete,F,iberica
Lisetta,F,iberica
Lisetto,M,iberica
Lita,F,iberica
Litterio,M,iberica
Livia,F,iberica
Liviana,F,iberica
Liviano,M,iberica
Livio,M,iberica
Llanos,F,iberica
Llora,F,iberica
Llorenc,M,iberica
Lluc,M,iberica
Llucia,F,iberica
Lluis,M,iberica
Lluisa,F,iberica
Lodovica,F,iberica
Lodovico,M,iberica
Loida,F,iberica
Lois,M,iberica
Lola,F,iberica
Lolita,F,iberica
Lolo,M,iberica
Lombardo,M,iberica
Longinos,M,iberica
Lope,M,iberica
Lora,F,iberica
Lore,F,iberica
Lorea,F,iberica
Loredana,F,iberica
Loredano,M,iberica
Lorella,F,iberica
Lorena,F,iberica
Lorencio,M,iberica
Loreno,M,iberica
Lorenza,F,iberica
Lorenzina,F,iberica
Lorenzino,M,iberica
Lorenzo,M,iberica
Loreta,F,iberica
Loreto,M,iberica
Loreto,N,iberica
Loretta,F,iberica
Loretto,M,iberica
Loriana,F,iberica
Loriano,M,iberica
Lorina,F,iberica
Lorino,M,iberica
Loris,M,iberica
Lorita,F,iberica
Lorito,M,iberica
Lorraine,F,iberica
Lorry,N,iberica
Lotario,M,iberica
Louis,M,iberica
Louisa,F,iberica
Louise,F,iberica
Louiselle,F,iberica
Lourdes,F,iberica
Lourenco,M,iberica
Luana,F,iberica
Luanna,F,iberica
Luano,M,iberica
Lubelia,F,iberica
Luca,M,iberica
Lucas,M,iberica
Luce,F,iberica
Lucetta,F,iberica
Lucho,M,iberica
Lucia,F,iberica
Luciana,F,iberica
Luciano,M,iberica
Lucidio,M,iberica
Lucila,F,iberica
Lucilia,F,iberica
Lucilio,M,iberica
Lucilla,F,iberica
Lucillo,M,iberica
Lucilo,M,iberica
Lucina,F,iberica
Lucinda,F,iberica
Lucindo,M,iberica
Lucino,M,iberica
Lucio,M,iberica
Lucrezia,F,iberica
Lucrezio,M,iberica
Lucy,F,iberica
Ludgarda,F,iberica
Ludgardo,M,iberica
Ludgero,M,iberica
Ludivina,F,iberica
Ludivino,M,iberica
Ludomila,F,iberica
Ludovic,M,iberica
Ludovica,F,iberica
Ludovick,M,iberica
Ludovico,M,iberica
Ludovina,F,iberica
Luigi,M,iberica
Luigia,F,iberica
Luigina,F,iberica
Luigino,M,iberica
Luis,M,iberica
Luisa,F,iberica
Luisella,F,iberica
Luisete,F,iberica
Luisina,F,iberica
Luisinho,M,iberica
Luisita,F,iberica
Luiz,M,iberica
Luiza,F,iberica
Luke,M,iberica
Luna,F,iberica
Lunetta,F,iberica
Lupe,F,iberica
Lupita,F,iberica
Lupo,M,iberica
Lurdes,F,iberica
Lusa,F,iberica
Luz,F,iberica
Luz,N,iberica
Luzia,F,iberica
Lydia,F,iberica
Lygia,F,iberica
Mabel,F,iberica
Mabilia,F,iberica
Macarena,F,iberica
Macaria,F,iberica
Macario,M,iberica
Macedonio,M,iberica
Maceo,M,iberica
Macia,F,iberica
Maciel,M,iberica
Madalena,F,iberica
Maddalena,F,iberica
Maela,F,iberica
Mafalda,F,iberica
Maffeo,M,iberica
Magda,F,iberica
Magdalen,F,iberica
Magdalena,F,iberica
Maggiorina,F,iberica
Maggiorino,M,iberica
Magna,F,iberica
Magno,M,iberica
Maia,F,iberica
Maialen,F,iberica
Maico,M,iberica
Maider,F,iberica
Maila,F,iberica
Mainardo,M,iberica
Maisa,F,iberica
Maitane,F,iberica
Maite,F,iberica
Maiteder,F,iberica
Maitena,F,iberica
Malcolm,M,iberica
Malena,F,iberica
Malvina,F,iberica
Malvino,M,iberica
Manel,M,iberica
Manfred,M,iberica
Manfredi,M,iberica
Manfredo,M,iberica
Manila,F,iberica
Manilo,M,iberica
Manlia,F,iberica
Manlio,M,iberica
Manoel,M,iberica
Manoela,F,iberica
Manola,F,iberica
Manolita,F,iberica
Manolito,M,iberica
Manolo,M,iberica
Manrica,F,iberica
Manrico,M,iberica
Mansueta,F,iberica
Mansueto,M,iberica
Manu,M,iberica
Manu,N,iberica
Manuel,M,iberica
Manuela,F,iberica
Manuele,M,iberica
Manuelina,F,iberica
Manuelita,F,iberica
Manwel,M,iberica
Mapril,M,iberica
Mar,F,iberica
Mara,F,iberica
Marc,M,iberica
Marca,F,iberica
Marcantonio,M,iberica
Marcel,M,iberica
Marcela,F,iberica
Marcelina,F,iberica
Marcelinho,M,iberica
Marcelino,M,iberica
Marcell,M,iberica
Marcella,F,iberica
Marcelle,F,iberica
Marcellina,F,iberica
Marcellino,M,iberica
Marcello,M,iberica
Marcelo,M,iberica
Marcia,F,iberica
Marcial,M,iberica
Marciana,F,iberica
Marciane,F,iberica
Marciano,M,iberica
Marcilia,F,iberica
Marcilio,M,iberica
Marcio,M,iberica
Marco,M,iberica
Marcolina,F,iberica
Marcolino,M,iberica
Marcos,M,iberica
Marella,F,iberica
Marfisa,F,iberica
Margalida,F,iberica
Margaret,F,iberica
Margarida,F,iberica
Margarido,M,iberica
Margarita,F,iberica
Margarito,M,iberica
Margherita,F,iberica
Maria,F,iberica
Maria,N,iberica
Marialba,F,iberica
Marialuisa,F,iberica
Marian,M,iberica
Mariana,F,iberica
Marianela,F,iberica
Marianella,F,iberica
Mariangel,F,iberica
Mariangela,F,iberica
Marianita,F,iberica
Marianna,F,iberica
Marianne,F,iberica
Marianno,M,iberica
Mariano,M,iberica
Mariantonietta,F,iberica
Mariapia,F,iberica
Mariazinha,F,iberica
Maribel,F,iberica
Marica,F,iberica
Maricela,F,iberica
Marico,M,iberica
Maricruz,F,iberica
